IC50,QED,SMILES,MW,aLogP,HBA,HBD,RotBond,AromRings,Score
2.4090722,0.3334765004508245,CC(C)c1cc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](OS(C)(=O)=O)O,491.55600000000015,4.740000000000007,5,2,9,3,-8.2
7.7962217,0.35932529124119295,CC(C)c1cc(-c2ccc(F)cc2)cc(/C=C(/C)C[C@@H](O)CC(=O)O)c1Cc1ccc(F)cc1,464.5520000000002,6.975000000000008,3,2,9,3,-7.8
4.659822,0.5945222606472417,CC(C)c1nc(-c2ccccn2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,433.4830000000002,4.547800000000006,6,1,5,3,-7.8
34.021584,0.1307501337688767,CC(C)c1nn(-c2cnc3ccccc3c2C)c(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](Oc1ccccc1)C(=O)NO,580.6600000000003,6.375620000000008,6,3,10,5,-9.4
1.4466081,0.43763478102398473,CC(C)c1cc(-c2ccncc2)nc(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,450.51000000000016,4.672900000000004,6,3,9,3,-7.7
2.1752162,0.4347445242149645,CC(C)c1cc(-c2ncc(F)cc2)c(-c2ccc(F)cc2)n1/C=C/[C@H](O)C[C@@H](O)CC(=O)O,456.48900000000015,4.676000000000006,5,3,9,3,-7.9
4.832265,0.36969505554585835,CC(C)c1cc(Sc2cccc(Cl)c2)cc(-c2ccc(F)cc2)c1OCC(O)C[C@@H](O)CC(=O)[O-],518.0260000000003,5.051400000000008,6,2,11,3,-8.3
55.050064,0.4615366060538683,CC(C)c1nc(-c2ccccc2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1O[C@@H](O)[C@@H](O)[C@@H](O)CC(=O)O1,494.5190000000002,3.416100000000003,8,3,5,3,-8.4
2.9130158,0.15485739995109846,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2cccc(F)c2)c(-c2ccc(F)cc2)n1CCC(O)C[C@@H](O)CC(=O)O,576.6400000000003,6.452700000000009,5,4,12,4,-8.6
6.065565,0.27209000971090513,CC(C)c1cc(-c2cnnc(-c3ccc(F)cc3)c2F)cc(OCC(O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1,565.5680000000003,4.6490000000000045,7,2,11,4,-8.4
3.4008348,0.40996088518425733,CC(C)c1cc(-c2cc(F)ccc2)c(-c2cccc(F)c2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,455.50100000000015,5.281000000000007,4,3,9,3,-8.3
11.467192,0.31630264674355796,CC(C)c1c(Cl)c(-c2ccc(F)cc2)c(OCC(O)C[C@@H](O)CC(=O)[O-])c(C(C)C)c1-c1ccc(F)cc1,546.0300000000003,5.829700000000009,5,2,11,3,-7.5
7.386924,0.3818274862872442,CC(C)c1ccccc1-c1ccc(-c2ccc(F)cc2)cc1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,448.53400000000016,5.882900000000007,4,3,9,3,-7.2
571.1174,0.7366191968063361,CC(C)c1cc(-c2ccc(F)cc2)c(S(C)(=O)=O)c(C(C)C)c1OC,364.48200000000014,5.1516000000000055,3,0,5,2,-6.5
2.3669975,0.2840759103633587,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](OCc2c(F)cc(F)cc2)CC1C,573.6810000000002,6.724800000000007,5,0,9,3,-8.7
3.2811756,0.27137411363992325,CC(C)c1cc(SI)c(-c2cccc(F)c2)nc(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,640.4900000000002,6.119200000000008,6,3,10,2,-7.1
7.415057,0.2601758475340906,CC(C)c1c(Br)c(Sc2ccc(F)cc2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,566.4640000000002,6.527700000000008,5,3,10,3,-7.8
5.0457,0.3572139332660869,CC(C)c1cc(-c2ccc(F)cc2)c(-c2cc(Cl)cc(Cl)c2)n1/C=C/[C@@H](O)[C@H](O)CC(=O)O,492.3740000000002,6.058600000000007,4,3,8,3,-8.2
3.4112244,0.45434645248579286,CC(C)c1nc(-c2ccc(F)cc2)nc(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c1Cc1ccc(S(C)(=O)=O)cc1,524.6140000000004,4.480100000000004,7,1,7,3,-9.7
3.6571407,0.34483095563682636,CC(C)c1nn(-c2ccccc2)c(-c2ccc(F)cc2)c1/C=C/[C@@H](O)O[C@@H](CC(=O)O)CC(=O)O,482.50800000000027,4.4680000000000035,7,3,11,3,-7.8
5.9097147,0.2534671624985123,CC(C)c1ccc(-c2ccccc2)c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,557.6370000000002,6.872500000000009,5,3,10,3,-8.4
8.5931,0.5066046912883789,CC(C)c1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1-c1ccccc1,438.519,3.591300000000003,4,2,10,3,-7.9
14.280082,0.2870296080247562,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@H](O)C[C@H](O)CC(=O)NO,496.5610000000002,1.8224999999999998,8,4,10,2,-8.2
2.2471864,0.49312986084969707,CC(C)c1nc(-c2ccc(F)cc2)cc(-c2cccc(F)c2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,449.4970000000002,5.896900000000007,4,1,5,3,-8.0
1.9017967,0.4661891857498084,CC(C)c1cc(-c2ccncn2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,439.48700000000014,3.9319000000000024,6,3,9,3,-8.0
3.3934124,0.4661891857498084,CC(C)c1nc(-c2cccnc2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,439.48700000000014,3.9319000000000024,6,3,9,3,-8.4
556.7843,0.7512130776762526,CC(C)c1c(O)ccc(Cl)c1CCC(O)CC(=O)O,286.75499999999994,2.9372000000000016,4,3,6,1,-6.9
77.414795,0.6291460414354471,CC(C)c1c(CC[C@@H](O)C[C@@H]([O-])CC(=O)O)c(-c2ccc(F)cc2)cn1C(C)C,404.502,3.8857000000000026,4,2,10,2,-8.0
16.298265,0.5019235763269189,CC(C)c1cc(C(C)(C)C)cc(-c2ccc(F)cc2)c1OCC(O)C(O)C[C@@H](O)CC(=O)[O-],461.55000000000024,2.9052000000000016,6,3,10,2,-7.7
2.646077,0.18162896807509663,CC(C)c1nc(C2CCCCC2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1O[C@]1(O)CCc2c(F)cccc2Cc1ccccc1F,612.7360000000002,9.056200000000004,4,1,10,4,-9.9
1.3725959,0.1452100998189424,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](OCc2c(OCc3ccc(F)cc3)O2)c1Cc1ccccc1O,703.8080000000003,7.339900000000009,8,1,14,4,-8.5
657.41974,0.6781765147528594,CC(C)c1cc(Sc2ccc(F)cc2)cc(Br)c1OC,355.27200000000005,5.871400000000004,2,0,4,2,-6.4
3.3934124,0.4661891857498083,CC(C)c1nc(-c2cnccc2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,439.4870000000002,3.9319000000000024,6,3,9,3,-8.3
9.576787,0.4019827797548417,CC(C)c1cc(CCc2ccc(F)cc2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-],493.5700000000002,4.805500000000007,4,2,11,3,-9.2
3.6357555,0.4661891857498084,CC(C)c1nc(-c2ccncc2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,439.48700000000014,3.9319000000000024,6,3,9,3,-8.2
1.3674008,0.1982246969549124,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@H]1C[C@H](OCc2c(Cl)cc(F)cc2)CC(O)CC(Cl)1,654.6070000000002,6.961400000000008,6,1,9,3,-9.6
11.168024,0.5309381048695209,CC(C)c1nn(-c2ccncc2)c(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-],438.4790000000002,2.461900000000001,6,2,9,3,-8.5
2.7585917,0.4870683874585034,CC(C)c1nc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)N(C)C1,476.56700000000023,6.059700000000007,3,1,5,3,-8.4
144.94524,0.7932031249059743,CC(C)c1cc(-c2ccc(F)cc2)c(Br)cc1OCC(O)C,367.2580000000001,5.138200000000005,2,1,5,2,-6.4
378.3191,0.8348979987811086,CC(C)c1cc(F)cc(C(C)C)c1OC[C@@H](O)CC(=O)[O-],297.346,1.9521999999999995,4,1,7,1,-7.1
3.5928302,0.4487773891167768,CC(C)c1cc(N(C)S(C)(=O)=O)cc(-c2ccc(F)cc2)c1OCC(O)C[C@@H](O)CC(=O)O,483.5580000000002,2.9773000000000005,7,3,11,2,-7.8
1.5020039,0.13819525844682326,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@H](O)C[C@@H](Oc1ccccc1)NC(=O)[C@@H](C)C(=O)NCC(=O)O,671.7480000000002,2.9243000000000006,10,4,15,3,-8.3
466.23645,0.37817648457688235,CC(C)c1c(CCC(O)CC(O)CC([O-])C)c(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1C,481.6030000000001,5.914020000000006,3,2,10,3,-8.4
2.9365425,0.40345988357605134,CC(C)c1nc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)NC(=O)[O-],509.5290000000002,3.7919000000000036,6,3,9,3,-8.3
6.1742187,0.21696186307746715,CC(C)c1cc(N(C)S(C)(=O)=O)cc(-c2ccc(F)cc2)c1OCC(O)C[C@@H](Oc1ccc(F)cc1)C(=O)NO,578.6340000000002,4.233800000000002,7,3,12,3,-8.5
3.3680081,0.11356311494442485,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)OCc2cccc(I)c2)c1Cl)c1ccc(F)cc1,851.2010000000002,7.656000000000009,4,3,14,4,-7.5
236.13116,0.7016233974165501,CC(C)c1cc(-c2ccccc2)cc(F)c1OCC(O)C[C@@H](O)CC(=O)[O-],375.4160000000001,2.2467999999999995,5,2,9,2,-7.2
765.4302,0.7757909123151334,CC(C)c1nc(N(C)S(C)(=O)c2ccc(F)cc2)c1-c1ccc(F)cc1,376.4720000000001,4.296400000000004,1,1,5,2,0.0
22.783495,0.441588193879166,CC(C)c1nc(-c2ccccn2)cc(-c2ccc(F)cc2)c1CCC1C[C@@H](F)CC(=O)O1,436.50200000000024,6.049400000000006,4,0,6,3,-8.8
3.4195237,0.5945222606472417,CC(C)c1nc(-c2cccnc2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,433.4830000000002,4.547800000000006,6,1,5,3,-7.7
6.147815,0.2751159265407579,CC(C)c1cc(Sc2ccc(F)cc2)c(-c2ccc(F)cc2)n1CC[C@H](O)C(=O)[C@@](CO)(O)CC(=O)O,533.5930000000003,4.226100000000006,7,4,12,3,-7.8
2.0527906,0.26499968145718994,CC(C)c1cc(SNc2ccccc2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,484.5930000000002,5.594100000000007,6,4,11,3,-7.8
4.7474303,0.6098603402539736,CC(C)c1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)cn1C1CCCCC1,442.55100000000016,4.1879000000000035,4,2,9,2,-8.9
657.52515,0.8393993964284928,CC(C)c1nc(-c2ccc(F)cc2)cc(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c1,355.4090000000001,4.090800000000003,4,1,4,2,-7.5
33.31665,0.46918127896700623,CC(C)c1nc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1CCC(O)C[C@H](O)CC(=O)[O-],468.52000000000027,4.001700000000003,5,2,10,3,-8.8
616.4916,0.2945585752260788,CC(C)c1ccc(Sc2c(/C(C)(C)O)c(O)c(-c3ccc(F)cc3)c(OCCCN(C)C)c2)cc1,497.6760000000003,7.030800000000009,5,2,10,3,-7.7
3.560567,0.3766019525079817,CC(C)c1nc(-c2ccc(F)cc2)c(-c2cc(F)cc(Cl)c2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,490.93400000000014,5.329400000000007,5,3,9,3,-8.3
415.66577,0.5552265614483667,CC(C)c1cc(-c2ccccc2)cc(CC2CCCC2)c1OCC(O)C[C@@H](O)CC(=O)[O-],439.57200000000023,3.8404000000000025,5,2,11,2,-7.8
2.2183752,0.39112745476319083,CC(C)c1cc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)nc1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,467.51200000000017,5.417000000000007,5,3,9,3,-8.4
9.535587,0.4268218634276128,CC(C)c1cc(Sc2cccnc2)cc(-c2ccc(F)cc2)c1OCC(O)C[C@@H](O)CC(=O)[O-],484.5690000000003,3.7930000000000037,7,2,11,3,-8.2
410.0084,0.5314086350662409,CC(C)c1cc(-c2ccccc2)cc(CC2CCCCC2)c1OCC(O)C[C@H](O)CC(=O)[O-],453.5990000000003,4.230500000000003,5,2,11,2,-7.9
6.7426553,0.3908145699029477,CC(C)c1cc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,457.5170000000002,5.200400000000007,4,3,10,3,-7.7
199.26941,0.4676322931563478,CC(C)c1cc(-c2ccccc2)cc(-c2cc(F)cc(F)c2)c1OCC(O)C[C@@H](O)CC(=O)[O-],469.50400000000025,4.052900000000005,5,2,10,3,-8.6
37.498436,0.6177417792988833,CC(C)c1cc(-c2ccc(F)cc2)c(OCC2C[C@@H](O)C[C@@H](O)CC(=O)O2)c(C(C)C)c1,444.5430000000002,4.935800000000004,5,2,6,2,-8.1
7.9690256,0.3726020685258568,CC(C)c1cc(-c2cccc(Cl)c2)c(-c2ccccc2)n1CC[C@H](O)C[C@@H](O)CC(=O)O,455.98200000000026,5.575600000000007,4,3,10,3,-7.4
19.141836,0.7603710833222355,CC(C)c1nc(-c2ccc(F)cc2)c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(C2CC2)n1,396.4620000000002,4.363200000000004,5,1,5,2,-7.4
216.14558,0.6859457130933901,CC(C)c1nc(-c2ccc(F)nc2)cc(-c2ccc(F)cc2)c1CC(N)=O,367.3990000000001,4.240000000000004,3,1,5,3,-7.4
2.168549,0.49312986084969707,CC(C)c1nc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@H](O)CC(=O)O1,449.4970000000002,5.896900000000007,4,1,5,3,-8.4
4.304408,0.36374656368629454,CC(C)c1c(C(=O)OCCC(C)OCC(O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c1-c1ccccc1,525.5930000000003,3.293000000000002,7,2,14,2,0.0
342.92575,0.4870720293926781,CC(C)c1nc(C2CCCCC2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1CC[C@@H](O)CCC(=O)O1,465.60900000000026,6.918700000000009,4,1,5,2,-8.2
328.45746,0.4189674622477477,CC(C)c1nn(-c2ccccc2)c(-c2ccc(F)cc2)c1CCC(O)C[C@@H](O)CC(=O)\C(=O)[O-],467.51700000000034,2.5554000000000006,6,2,11,3,-8.3
49.898064,0.5785430906333976,CC(C)c1cc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1OCC(=O)O,382.4060000000001,5.885600000000005,3,1,6,3,-7.2
1.446011,0.5348692706997701,CC(C)c1nc(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)c1/C=C/[C@H]1C[C@@H](O)CC(=O)O1,450.4850000000002,5.291900000000006,5,1,5,3,-8.0
277.95364,0.6468326809890105,CC(C)c1nn(N)c(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,359.4010000000002,2.6061000000000005,5,2,4,2,-7.8
62.619568,0.48986822292060445,CC(C)c1cc(C(C)(C)Oc2ccc(F)cc2)cc(OCC(O)C[C@@H](O)CC(=O)O)c1,434.50400000000025,4.228600000000003,6,3,11,2,-7.8
40.965595,0.6544457645738572,CC(C)c1nc(CN(C)C(=O)[O-])nc(-c2ccc(F)cc2)c1/C=C/[C@H]1C[C@@H](O)CC(C)CC1,454.56600000000026,4.381600000000004,5,1,6,2,-8.5
2.3156908,0.39802503200392936,CC(C)c1cc(-c2ccccn2)c(-c2ccc(F)c(Cl)c2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,472.94400000000013,5.190300000000007,5,3,9,3,-8.3
2.061261,0.36504275913173656,CC(C)c1nc(-c2ccc(F)cn2)c(-c2cc(Cl)cc(Cl)c2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,508.37700000000024,5.238700000000006,6,3,9,3,-8.2
56.815556,0.43921688129514136,CC(C)c1cc(Sc2ccc(F)cc2)cc(-c2ccc(F)cc2)c1OP(=O)(O)O,436.41600000000005,6.377900000000006,5,2,6,3,-7.7
4.255721,0.4500502692471184,CC(C)c1nc(C2CCCCCC2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,452.57000000000016,5.923600000000008,5,1,5,2,-8.1
4.9072227,0.5566349720668543,CC(C)c1nc(C2CCCCC2)nc(-c2ccc(Cl)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,454.9980000000002,6.0478000000000085,5,1,5,2,-8.1
63.492138,0.6186611773422295,CC(C)c1c(C(C)C)ccc(OCC(O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1,417.4970000000001,3.3702000000000014,5,2,10,2,-7.1
9.008981,0.515284257118436,CC(C)c1nc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1CC(O)C[C@@H](O)CC(=O)[O-],454.4930000000002,3.611600000000003,5,2,9,3,-8.3
17.839119,0.47902630873183,CC(C)c1cc(-c2ccc(F)cc2)cc(-c2ccccc2)c1/C=C/[C@@H]1C[C@H](O)CC(=O)O1,430.5190000000002,6.362800000000008,3,1,5,3,-8.8
398.16043,0.5377264441539836,CC(C)c1nc(SP(=O)(O)OCP(=O)(O)O)cc(-c2ccc(F)cc2)c1C,435.3500000000001,4.663820000000003,8,3,7,2,-7.4
25.677252,0.3311621805545197,CC(C)c1cc(-c2ccc(F)cc2)c(-c2cccc(S(C)(=O)=O)c2)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1,526.6260000000003,5.286400000000008,6,3,10,3,-7.1
4.8394275,0.5945222606472417,CC(C)c1nc(-c2ccncc2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,433.4830000000002,4.547800000000006,6,1,5,3,-8.6
294.002,0.6364807057251115,CC(C)c1cc(-c2ccc(F)cc2)c(CCC[C@@H](O)CC(=O)O)n1C(C)C,375.4840000000001,5.156800000000005,3,2,9,2,-7.3
13.846806,0.41291842341147467,CC(C)c1cc(-c2ccc(F)cc2)c(OCC(O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c1OC,499.53000000000026,4.061500000000003,6,2,11,3,-7.1
24.973545,0.46918127896700623,CC(C)c1nc(-c2ccc(F)cc2)cc(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1,468.5200000000002,4.001700000000002,5,2,10,3,-8.0
6.139439,0.6338537138352806,CC(C)c1cc(C(C)(C)C)cc(-c2ccc(F)cc2)c1OCC(O)C[C@H](O)CC(=O)[O-],431.5240000000002,3.5443000000000024,5,2,9,2,-7.5
1.7087011,0.6564017408313636,CC(C)c1cc(-c2ccc(F)cc2)c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(CC(C)C)n1,411.5170000000002,5.289300000000006,4,1,6,2,-7.7
11.523763,0.647979432017698,CC(C)c1cc(C(C)C)cc(-c2ccc(F)cc2)c1/C=C/[C@H]1C[C@@H](O)CC(=O)O1,396.5020000000001,5.8192000000000075,3,1,5,2,-7.9
745.75775,0.7026444610659192,CC(C)c1cc(-c2cccc(S(C)(=O)=O)c2)cc2cc(N(C)C)cc(O)c21,383.51300000000015,4.805300000000005,4,1,4,3,-7.4
25.925066,0.1845448012312012,CC(C)c1cc(-c2ccc(F)cc2)c(-c2cc(Cl)c(F)c(Cl)c2)n1/C=C/[C@@H](CC(O)C[C@@H](O)CC(=O)O)C(C)C,594.5260000000003,8.250100000000007,4,3,12,3,-8.1
16.587494,0.09505594281277317,CC(C)c1cc(SC(C)(C)Sc2cc(-c3ccc(F)cc3)c(OC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(C(C)C)c2)cc(-c2ccc(F)cc2)c1,693.8980000000003,8.796800000000005,7,2,15,4,-8.5
2.477327,0.26077197937244667,CC(C)c1cc(Sc2ccc(F)cc2)c(-c2cc(Cl)cc(Cl)c2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,538.4680000000003,6.932900000000008,5,3,10,3,-8.5
6.9172688,0.41289370842567447,CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,458.5050000000002,4.595400000000006,5,3,10,3,-8.3
4.460472,0.16843432032124084,CC(C)c1nc(Cl)c(-c2ccc(F)cc2)c(-c2cccc(F)c2)(-c2ccc(F)cc2)nc1/C=C/[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O,655.1130000000002,6.40050000000001,5,4,12,3,-8.0
10.57394,0.5484529755012608,CC(C)c1nc(-c2ccccc2)nc(-c2ccc(F)cc2)c1CCC1C[C@@H](O)CC(=O)O1,434.51100000000025,5.072200000000006,5,1,6,3,-8.9
52.23732,0.14359472306983107,CC(C)c1cc(SC(C)(C)Sc2ccc(F)cc2)cc(-c2cc(F)cc(F)c2)c1/C=C/CC[C@@H](O)C[C@@H](O)CC(=O)[O-],617.7750000000002,7.56010000000001,6,2,14,3,-8.2
4.490848,0.3864947430430738,CC(C)c1cc(-c2ccc(F)cc2)c(OCC(O)C[C@@H]2CCCC2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-],502.60300000000035,3.460200000000002,6,3,13,2,-7.6
4.4972143,0.3876270061606898,CC(C)c1cc(-c2ccc(F)cc2)c(-c2cc(F)cc(F)c2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,473.49100000000016,5.420100000000007,4,3,9,3,-8.2
17.64512,0.4676322931563478,CC(C)c1cc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1OCC(O)C[C@H](O)CC(=O)[O-],469.50400000000025,4.052900000000005,5,2,10,3,-8.1
14.044804,0.5164094551856037,CC(C)c1nn(-c2ccc(F)cc2)c(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-],455.4810000000002,3.206000000000003,5,2,9,3,-8.0
1.3938074,0.16089348432954498,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](Oc1cccc(F)c1)C(Cl)c1cccc(F)c1,660.1580000000002,7.272000000000007,6,1,12,4,-9.8
5.582076,0.47063705104657,CC(C)c1cc(-c2ccncc2)c(F)c(-c2ccc(F)cc2)c1OCC(O)C[C@@H](O)CC(=O)[O-],470.49200000000025,3.4479000000000033,6,2,10,3,-8.5
521.9594,0.5085966769455873,CC(C)c1nc(C1CCNCC1)nc(-c2ccc(F)cc2)c1CCC(O)C[C@@H]1Oc2ccc(F)cc21,493.59800000000024,5.849500000000006,3,2,7,2,0.0
2.8511796,0.6212905942573727,CC(C)c1nc(C2CCCCC2)nc(-c2cccc(F)c2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,438.5430000000002,5.533500000000008,5,1,5,2,-8.4
169.46867,0.2851228598515726,CC(C)c1cc(-c2ccc(F)cc2)c(CC[C@@H](O)CC(=O)[O-])c(-c2ccccc2)c1-c1ccc(F)cc1,499.5770000000002,6.522700000000007,3,1,9,4,-7.6
1.8531966,0.3001808955585827,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](OCc2c(F)cc(F)cc2)CC1,559.6540000000001,6.478800000000007,5,0,9,3,-8.7
3.9108794,0.37531277229283655,CC(C)c1cc(Sc2ccncc2)cc(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1CCC(=O)O,459.5640000000003,3.973200000000002,8,4,12,2,-7.9
1.6575369,0.35726148727267704,CC(C)c1cc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1/C=CC/[C@@H](O)C[C@@H](O)CC(=O)O,469.5280000000002,5.671100000000007,4,3,10,3,-8.6
2.9950023,0.3973365749252666,CC(C)c1cc(-c2cccc(Br)c2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,510.40300000000025,6.520300000000007,4,1,5,3,-8.2
3.3894987,0.1690231397774838,CC(C)c1ccc(Sc2c(-c3ccc(F)cc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])n2C(C)C)cc1,606.7550000000002,7.1403000000000105,5,2,13,4,-8.0
1.6248974,0.4247972603263871,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@H](O)CC(OCC(Cl)(Cl)Cl)O1,596.9360000000003,5.067900000000006,7,1,8,2,-7.3
14.807686,0.4727915940644559,CC(C)c1cc(C(C)(C)C)cc(-c2ccncc2)c1OCC(O)C[C@@H](O)C[C@@H](O)CC(=O)[O-],458.5750000000003,2.5512000000000006,7,3,11,2,-7.0
2.3881974,0.2104074555436152,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](Oc1ccccc1)C(=O)Nc1ccccc1,618.7310000000002,5.652400000000005,7,2,12,4,-8.9
11.40535,0.42145629487096803,CC(C)c1cccc(C(C#N)c2ccc(-c3ccc(F)cc3)cc2)c1OCC(O)C[C@@H](O)CC(=O)[O-],490.5510000000003,3.9022800000000037,6,2,11,3,-7.2
166.82236,0.6335903746628123,CC(C)c1cc(CN(C)C)cc(S(C)(=O)=O)c1Oc1ccc(OCC(=O)[O-])cc1O,436.5060000000002,1.9017000000000004,8,1,9,2,-6.9
3.3934124,0.4661891857498084,CC(C)c1nc(-c2cccnc2)c(-c2ccc(F)cc2)n1/C=C/[C@H](O)C[C@@H](O)CC(=O)O,439.48700000000014,3.9319000000000024,6,3,9,3,-8.0
4.537177,0.531041734172145,CC(C)c1cc(C(C)(C)O)cc(-c2ccc(F)cc2)c1OCC(O)C[C@@H](O)CC(=O)[O-],433.49600000000027,2.4742000000000006,6,3,10,2,-7.5
5.4656844,0.5348692706997701,CC(C)c1nnc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1,450.48500000000024,5.291900000000006,5,1,5,3,-7.9
